"RetailStoreId","LastProcessedDate","Product_Name","ProductId","RetailStore_Location_Address_State","EndDate","Name","StartDate","RetailStore_RetailStoreGroup_Name","PromotionProduct_PromotionId","RetailStore_Name","ProductCategory_ProductCategory_Name","RetailStore_Location_Address_City","Id","RetailStore_Account_Name","RetailStore_Location_Name"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","LA","2021-09-01","00000323","2018-04-04","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Displays & Vending","New Orleans","0bUB0000000L8NiMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","LA","2021-09-04","00000324","2018-04-03","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Cooler Displays","New Orleans","0bUB0000000L8NjMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","LA","2021-09-01","00000325","2018-04-03","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Pre Workout Energy","New Orleans","0bUB0000000L8NkMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","LA","2021-09-02","00000326","2018-04-03","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Coffee Machines","New Orleans","0bUB0000000L8NlMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","LA","2021-09-03","00000327","2018-04-03","Northeast","0c8B0000000L085IAC","Fare Merchants - Brooklyn","Energy Drinks","New Orleans","0bUB0000000L8NmMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","LA","2021-09-01","00000328","2018-04-03","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Cereal","New Orleans","0bUB0000000L8NnMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","LA","2021-09-01","00000329","2018-04-06","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Post Workout Energy","New Orleans","0bUB0000000L8NoMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","LA","2021-09-01","00000330","2018-04-05","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Cooler Displays","New Orleans","0bUB0000000L8NpMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","LA","2021-09-02","00000331","2018-04-04","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Energy Bars","New Orleans","0bUB0000000L8NqMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","LA","2021-09-02","00000332","2018-04-02","Northeast","0c8B0000000CdTGIA0","Fare Merchants - Brooklyn","Smart Dispensers","New Orleans","0bUB0000000L8NrMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","LA","2021-09-04","00000333","2018-04-02","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Accessories or Lip Balm","New Orleans","0bUB0000000L8NsMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","LA","2021-09-04","00000334","2018-04-03","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Displays & Vending","New Orleans","0bUB0000000L8NtMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","LA","2021-09-03","00000335","2018-04-03","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Accessories or Lip Balm","New Orleans","0bUB0000000L8NuMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","LA","2021-09-01","00000336","2018-04-04","Northeast","0c8B0000000L085IAC","Fare Merchants - Brooklyn","Coffee Machines","New Orleans","0bUB0000000L8NvMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","LA","2021-09-02","00000337","2018-04-03","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Cereal","New Orleans","0bUB0000000L8NwMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","LA","2021-09-03","00000338","2018-04-05","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Energy Bars","New Orleans","0bUB0000000L8NxMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","LA","2021-09-04","00000339","2018-04-05","Northeast","0c8B0000000L084IAC","Fare Merchants - Brooklyn","Energy Drink Powder","New Orleans","0bUB0000000L8NyMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0BvOAK","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","LA","2021-09-01","00000340","2018-04-05","Northeast","0c8B0000000L083IAC","Fare Merchants - Brooklyn","Post Workout Energy","New Orleans","0bUB0000000L8NzMAK","Northern Trail Outfitters","Dmart Location 1"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","TX","2021-09-01","00000341","2018-04-02","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Energy Drinks","Irving","0bUB0000000L8O0MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","TX","2021-09-02","00000342","2018-04-06","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","End Cap Displays","Irving","0bUB0000000L8O1MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","TX","2021-09-02","00000343","2018-04-05","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Displays & Vending","Irving","0bUB0000000L8O2MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","TX","2021-09-02","00000344","2018-04-03","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Cooler Displays","Irving","0bUB0000000L8O3MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","TX","2021-09-04","00000345","2018-04-06","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Pre Workout Energy","Irving","0bUB0000000L8O4MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","TX","2021-08-31","00000346","2018-04-02","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Coffee Machines","Irving","0bUB0000000L8O5MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","TX","2021-08-31","00000347","2018-04-02","Northeast","0c8B0000000L085IAC","Alpine Nutrition - San Francisco","Energy Drinks","Irving","0bUB0000000L8O6MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","TX","2021-09-02","00000348","2018-04-06","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Cereal","Irving","0bUB0000000L8O7MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","TX","2021-09-04","00000349","2018-04-05","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Post Workout Energy","Irving","0bUB0000000L8O8MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","TX","2021-09-04","00000350","2018-04-06","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Cooler Displays","Irving","0bUB0000000L8O9MAK","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","TX","2021-09-04","00000351","2018-04-05","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Energy Bars","Irving","0bUB0000000L8OAMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","TX","2021-08-31","00000352","2018-04-05","Northeast","0c8B0000000CdTGIA0","Alpine Nutrition - San Francisco","Smart Dispensers","Irving","0bUB0000000L8OBMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","TX","2021-08-31","00000353","2018-04-02","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Accessories or Lip Balm","Irving","0bUB0000000L8OCMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","TX","2021-09-01","00000354","2018-04-06","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Displays & Vending","Irving","0bUB0000000L8ODMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","TX","2021-09-04","00000355","2018-04-03","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Accessories or Lip Balm","Irving","0bUB0000000L8OEMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","TX","2021-09-01","00000356","2018-04-05","Northeast","0c8B0000000L085IAC","Alpine Nutrition - San Francisco","Coffee Machines","Irving","0bUB0000000L8OFMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","TX","2021-08-31","00000357","2018-04-02","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Cereal","Irving","0bUB0000000L8OGMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","TX","2021-09-02","00000358","2018-04-05","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Energy Bars","Irving","0bUB0000000L8OHMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","TX","2021-09-03","00000359","2018-04-05","Northeast","0c8B0000000L084IAC","Alpine Nutrition - San Francisco","Energy Drink Powder","Irving","0bUB0000000L8OIMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CAOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","TX","2021-09-03","00000360","2018-04-04","Northeast","0c8B0000000L083IAC","Alpine Nutrition - San Francisco","Post Workout Energy","Irving","0bUB0000000L8OJMA0","Nutrition Stop","Dmart Location 16"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","NJ","2021-09-04","00000361","2018-04-05","South","0c8B0000000L083IAC","Fare Merchants - Austin","Energy Drinks","Middlesex","0bUB0000000L8OKMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","NJ","2021-09-04","00000362","2018-04-03","South","0c8B0000000L083IAC","Fare Merchants - Austin","End Cap Displays","Middlesex","0bUB0000000L8OLMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","NJ","2021-09-01","00000363","2018-04-02","South","0c8B0000000L083IAC","Fare Merchants - Austin","Displays & Vending","Middlesex","0bUB0000000L8OMMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","NJ","2021-09-03","00000364","2018-04-05","South","0c8B0000000L083IAC","Fare Merchants - Austin","Cooler Displays","Middlesex","0bUB0000000L8ONMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","NJ","2021-09-04","00000365","2018-04-02","South","0c8B0000000L083IAC","Fare Merchants - Austin","Pre Workout Energy","Middlesex","0bUB0000000L8OOMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","NJ","2021-09-01","00000366","2018-04-03","South","0c8B0000000L083IAC","Fare Merchants - Austin","Coffee Machines","Middlesex","0bUB0000000L8OPMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","NJ","2021-09-01","00000367","2018-04-06","South","0c8B0000000L085IAC","Fare Merchants - Austin","Energy Drinks","Middlesex","0bUB0000000L8OQMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","NJ","2021-09-01","00000368","2018-04-06","South","0c8B0000000L084IAC","Fare Merchants - Austin","Cereal","Middlesex","0bUB0000000L8ORMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","NJ","2021-09-04","00000369","2018-04-02","South","0c8B0000000L083IAC","Fare Merchants - Austin","Post Workout Energy","Middlesex","0bUB0000000L8OSMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","NJ","2021-09-01","00000370","2018-04-06","South","0c8B0000000L084IAC","Fare Merchants - Austin","Cooler Displays","Middlesex","0bUB0000000L8OTMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","NJ","2021-09-01","00000371","2018-04-03","South","0c8B0000000L083IAC","Fare Merchants - Austin","Energy Bars","Middlesex","0bUB0000000L8OUMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","NJ","2021-08-31","00000372","2018-04-03","South","0c8B0000000CdTGIA0","Fare Merchants - Austin","Smart Dispensers","Middlesex","0bUB0000000L8OVMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","NJ","2021-08-31","00000373","2018-04-06","South","0c8B0000000L084IAC","Fare Merchants - Austin","Accessories or Lip Balm","Middlesex","0bUB0000000L8OWMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","NJ","2021-09-03","00000374","2018-04-02","South","0c8B0000000L083IAC","Fare Merchants - Austin","Displays & Vending","Middlesex","0bUB0000000L8OXMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","NJ","2021-09-01","00000375","2018-04-05","South","0c8B0000000L084IAC","Fare Merchants - Austin","Accessories or Lip Balm","Middlesex","0bUB0000000L8OYMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","NJ","2021-09-03","00000376","2018-04-05","South","0c8B0000000L085IAC","Fare Merchants - Austin","Coffee Machines","Middlesex","0bUB0000000L8OZMA0","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","NJ","2021-09-04","00000377","2018-04-06","South","0c8B0000000L084IAC","Fare Merchants - Austin","Cereal","Middlesex","0bUB0000000L8OaMAK","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","NJ","2021-09-04","00000378","2018-04-03","South","0c8B0000000L083IAC","Fare Merchants - Austin","Energy Bars","Middlesex","0bUB0000000L8ObMAK","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","NJ","2021-08-31","00000379","2018-04-02","South","0c8B0000000L084IAC","Fare Merchants - Austin","Energy Drink Powder","Middlesex","0bUB0000000L8OcMAK","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CJOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","NJ","2021-09-04","00000380","2018-04-02","South","0c8B0000000L083IAC","Fare Merchants - Austin","Post Workout Energy","Middlesex","0bUB0000000L8OdMAK","Fare Merchants","Dmart Location 24"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","MI","2021-09-04","00000381","2018-04-06","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Energy Drinks","Brighton","0bUB0000000L8OeMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","MI","2021-09-03","00000382","2018-04-02","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","End Cap Displays","Brighton","0bUB0000000L8OfMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","MI","2021-09-02","00000383","2018-04-05","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Displays & Vending","Brighton","0bUB0000000L8OgMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","MI","2021-09-02","00000384","2018-04-04","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Cooler Displays","Brighton","0bUB0000000L8OhMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","MI","2021-09-01","00000385","2018-04-02","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Pre Workout Energy","Brighton","0bUB0000000L8OiMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","MI","2021-09-03","00000386","2018-04-06","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Coffee Machines","Brighton","0bUB0000000L8OjMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","MI","2021-09-04","00000387","2018-04-05","Bay Area","0c8B0000000L085IAC","NTO Store - Alameda","Energy Drinks","Brighton","0bUB0000000L8OkMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","MI","2021-09-02","00000388","2018-04-05","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Cereal","Brighton","0bUB0000000L8OlMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","MI","2021-09-02","00000389","2018-04-05","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Post Workout Energy","Brighton","0bUB0000000L8OmMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","MI","2021-09-03","00000390","2018-04-06","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Cooler Displays","Brighton","0bUB0000000L8OnMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","MI","2021-08-31","00000391","2018-04-05","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Energy Bars","Brighton","0bUB0000000L8OoMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","MI","2021-09-02","00000392","2018-04-03","Bay Area","0c8B0000000CdTGIA0","NTO Store - Alameda","Smart Dispensers","Brighton","0bUB0000000L8OpMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","MI","2021-08-31","00000393","2018-04-04","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Accessories or Lip Balm","Brighton","0bUB0000000L8OqMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","MI","2021-09-01","00000394","2018-04-06","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Displays & Vending","Brighton","0bUB0000000L8OrMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","MI","2021-09-02","00000395","2018-04-04","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Accessories or Lip Balm","Brighton","0bUB0000000L8OsMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","MI","2021-09-02","00000396","2018-04-04","Bay Area","0c8B0000000L085IAC","NTO Store - Alameda","Coffee Machines","Brighton","0bUB0000000L8OtMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","MI","2021-09-04","00000397","2018-04-02","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Cereal","Brighton","0bUB0000000L8OuMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","MI","2021-09-04","00000398","2018-04-04","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Energy Bars","Brighton","0bUB0000000L8OvMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","MI","2021-08-31","00000399","2018-04-02","Bay Area","0c8B0000000L084IAC","NTO Store - Alameda","Energy Drink Powder","Brighton","0bUB0000000L8OwMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0CIOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","MI","2021-09-02","00000400","2018-04-05","Bay Area","0c8B0000000L083IAC","NTO Store - Alameda","Post Workout Energy","Brighton","0bUB0000000L8OxMAK","Northern Trail Outfitters","Dmart Location 23"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","TN","2021-08-31","00000401","2018-04-04","South","0c8B0000000L083IAC","Rondel Store - Evanston","Energy Drinks","Mc Minnville","0bUB0000000L8OyMAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","TN","2021-09-04","00000402","2018-04-05","South","0c8B0000000L083IAC","Rondel Store - Evanston","End Cap Displays","Mc Minnville","0bUB0000000L8OzMAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","TN","2021-08-31","00000403","2018-04-04","South","0c8B0000000L083IAC","Rondel Store - Evanston","Displays & Vending","Mc Minnville","0bUB0000000L8P0MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","TN","2021-09-04","00000404","2018-04-06","South","0c8B0000000L083IAC","Rondel Store - Evanston","Cooler Displays","Mc Minnville","0bUB0000000L8P1MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","TN","2021-09-04","00000405","2018-04-02","South","0c8B0000000L083IAC","Rondel Store - Evanston","Pre Workout Energy","Mc Minnville","0bUB0000000L8P2MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","TN","2021-09-01","00000406","2018-04-02","South","0c8B0000000L083IAC","Rondel Store - Evanston","Coffee Machines","Mc Minnville","0bUB0000000L8P3MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","TN","2021-08-31","00000407","2018-04-06","South","0c8B0000000L085IAC","Rondel Store - Evanston","Energy Drinks","Mc Minnville","0bUB0000000L8P4MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","TN","2021-09-01","00000408","2018-04-04","South","0c8B0000000L084IAC","Rondel Store - Evanston","Cereal","Mc Minnville","0bUB0000000L8P5MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","TN","2021-09-03","00000409","2018-04-06","South","0c8B0000000L083IAC","Rondel Store - Evanston","Post Workout Energy","Mc Minnville","0bUB0000000L8P6MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","TN","2021-09-01","00000410","2018-04-06","South","0c8B0000000L084IAC","Rondel Store - Evanston","Cooler Displays","Mc Minnville","0bUB0000000L8P7MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","TN","2021-09-03","00000411","2018-04-04","South","0c8B0000000L083IAC","Rondel Store - Evanston","Energy Bars","Mc Minnville","0bUB0000000L8P8MAK","Nutrition Stop","Dmart Location 10"
"0YQB0000000L0C4OAK","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","TN","2021-09-02","00000412","2018-04-04","South","0c8B0000000CdTGIA0","Rondel Store - Evanston","Smart Dispensers","Mc Minnville","0bUB0000000L8P9MAK","Nutrition Stop","Dmart Location 10"
