"Quote","Order_Status","Account_ID","Order_Number","Order_Product_ID","Quote_Name"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWnAAN","00000196","8024x000000DjhbAAC","B E 15 mobile plans"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk1AAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk2AAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk3AAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk4AAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk5AAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq1AAF","00000217","8024x000000Djk6AAC","LC 17 Mobile subscribers"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3AHAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3AIAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3AJAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3AKAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3ALAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6kAAF","00000318","8024x000000E3AMAA0","BS 20 Broadband Locations"
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbPAAW",
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbQAAW",
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbRAAW",
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbOAAW",
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbMAAW",
,"Activated","0014x00000BTeCkAAL","00000169","8024x000000DMbNAAW",
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfnAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfoAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfpAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfqAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfrAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWIAA3","00000186","8024x000000DjfsAAC","DB 10 Internet Locations"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38XAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38YAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38ZAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38aAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38bAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38cAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzhAAF","00000302","8024x000000E38dAAC","DB Plus 10 Internet"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8oAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8pAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8qAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8rAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8sAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7uAAF","00000402","8024x000000EJ8tAAG","Ara Internet with VPN"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxHAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxGAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxIAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxJAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxKAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOmAAN","00000417","8024x000000EJxLAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJzmAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJznAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJzoAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJzpAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJzqAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOsAAN","00000443","8024x000000EJzrAAG","AE 25 Broadband Services"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhAAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhBAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhCAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhDAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhEAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhFAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhGAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhHAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhIAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhJAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhKAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhLAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhMAAS","B E 15 mobile plans"
"0Q04x0000009Wn9CAE","Activated","0014x00000D8SWmAAN","00000195","8024x000000DjhNAAS","B E 15 mobile plans"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjilAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjimAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjinAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjioAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjipAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SpqAAF","00000204","8024x000000DjiqAAC","LC 17 Mobile subscribers"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BFAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BGAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BHAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BIAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BJAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9UAAV","00000328","8024x000000E3BKAA0","BS 20 Broadband Locations"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4hvAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4hwAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4hxAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4hyAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4hzAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Ready To Submit","0014x00000HmncxAAB","00000335","8024x000000E4i0AAC","AbV 2000 Mobile subscribers"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E573AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E574AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E575AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E576AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E577AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjWAAR","00000358","8024x000000E578AAC","Hu 13 Broadband"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8cAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8dAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8eAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8fAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8gAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8hAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8iAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8jAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8kAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8lAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8mAAG","Ara Internet with VPN"
"0Q04x0000009bURCAY","Ready To Submit","0014x00000KqV7nAAF","00000401","8024x000000EJ8nAAG","Ara Internet with VPN"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJycAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJydAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJyeAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJyfAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJygAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOcAAN","00000431","8024x000000EJyhAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwOAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwPAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwQAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwRAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwSAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOZAA3","00000408","8024x000000EJwTAAW","AE 25 Broadband Services"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXjAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXkAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXlAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXmAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXnAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSbARAA1","00000259","8024x000000DxXoAAK","S Broadband internet 25"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35WAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35SAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35TAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35UAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35VAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Ready To Submit","0014x00000HmKJHAA3","00000282","8024x000000E35XAAS","WFD 8 Broadband Locations"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4hdAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4heAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4hfAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4hgAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4hhAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009bRmCAI","Activated","0014x00000HmncuAAB","00000332","8024x000000E4hiAAC","AbV 2000 Mobile subscribers"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E56xAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E56yAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E56zAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E570AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E571AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjVAAR","00000357","8024x000000E572AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57XAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57YAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57ZAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57aAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57bAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjbAAB","00000363","8024x000000E57cAAC","Hu 13 Broadband"
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SKAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SLAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SMAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SNAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SOAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SPAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SQAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SRAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SSAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5STAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SUAA0",
,"Ready To Submit","0014x00000Hn9c7AAB","00000381","8024x000000E5SVAA0",
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38QAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38RAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38SAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38TAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38UAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38VAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzgAAF","00000301","8024x000000E38WAAS","DB Plus 10 Internet"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy2AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy3AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy4AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy5AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy6AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOSAA3","00000425","8024x000000EJy7AAG","AE 25 Broadband Services"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjftAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjfuAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjfvAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjfwAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjfxAAC","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWNAA3","00000187","8024x000000DjfyAAC","DB 10 Internet Locations"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjjAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjkAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjlAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjmAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjnAAC","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8Sq8AAF","00000214","8024x000000DjjoAAC","LC 17 Mobile subscribers"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXXAA0","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXYAA0","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXZAA0","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXaAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXbAAK","S Broadband internet 25"
"0Q04x0000009YImCAM","Activated","0014x00000FSb9eAAD","00000257","8024x000000DxXcAAK","S Broadband internet 25"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiNAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiOAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiPAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiQAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiRAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SplAAF","00000200","8024x000000DjiSAAS","LC 17 Mobile subscribers"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfPAAS","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfQAAS","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfRAAS","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfSAAS","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfTAAS","DB 10 Internet Locations"
"0Q04x0000009WmuCAE","Activated","0014x00000D8SWAAA3","00000182","8024x000000DjfUAAS","DB 10 Internet Locations"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E579AAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E57AAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E57BAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E57CAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E57DAAS","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjXAAR","00000359","8024x000000E57EAAS","Hu 13 Broadband"
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QOAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QPAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QQAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QRAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QSAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QTAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QUAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QVAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QWAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QXAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QYAA0",
,"Ready To Submit","0014x00000Hn9buAAB","00000371","8024x000000E5QZAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RAAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RBAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RCAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RDAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5REAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RFAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RGAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RHAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RIAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RJAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RKAA0",
,"Ready To Submit","0014x00000Hn9c3AAB","00000375","8024x000000E5RLAA0",
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f3AAC","RR + 12 Mobile subscribers"
