"Closed","CreatedDate","LastProcessedDate","Account_Name","CloseDate","Amount"
"TRUE","2019-08-18","2021-08-12","Integrated Computer Systems","2019-12-14",100000
"TRUE","2020-08-16","2021-08-12","Technical Analysis Inc","2020-10-27",100000
"TRUE","2020-02-13","2021-08-12","Affinitas Corporation","2020-03-16",75000
"TRUE","2019-03-27","2021-08-12","Affinitas Corporation","2019-07-03",100000
"TRUE","2019-09-25","2021-08-12","Affinitas Corporation","2020-03-08",250000
"TRUE","2019-12-09","2021-08-12","Affinitas Corporation","2020-05-22",15000
"TRUE","2020-03-20","2021-08-12","Swinerton Incorporated","2020-09-14",20000
"TRUE","2019-04-24","2021-08-12","Rainmaker Systems","2019-08-23",50000
"TRUE","2020-04-09","2021-08-12","Rainmaker Systems","2020-08-29",50000
"TRUE","2019-10-13","2021-08-12","Rainmaker Systems","2020-03-26",64000
"FALSE","2020-11-18","2021-08-12","Wayside Inn","2021-05-22",15000
"TRUE","2019-11-14","2021-08-12","Federal Realty Investment Trust","2020-05-22",30000
"TRUE","2019-08-24","2021-08-12","Federal Realty Investment Trust","2019-11-14",9120
"TRUE","2019-05-25","2021-08-12","Surgical Information Systems","2019-11-23",5000
"TRUE","2020-04-08","2021-08-12","Bright & Assoc Inc","2020-09-11",10000
"TRUE","2020-04-08","2021-08-12","Bright & Assoc Inc","2020-07-23",103000
"TRUE","2019-06-09","2021-08-12","Bright & Assoc Inc","2019-12-02",0
"TRUE","2020-02-16","2021-08-12","Why Web Internet Services","2020-06-19",10000
"FALSE","2020-10-22","2021-08-12","Intellibot","2020-12-01",20000
"TRUE","2019-03-07","2021-08-12","Virtual It Inc","2019-08-26",50000
"TRUE","2019-06-12","2021-08-12","Projects In Knowledge","2019-11-23",10000
"TRUE","2018-12-11","2021-08-12","Wifinder","2019-06-11",78000
"TRUE","2019-12-17","2021-08-12","Enterprise Consulting Group","2020-06-01",200000
"TRUE","2019-03-17","2021-08-12","Mailco Inc","2019-08-09",600
"TRUE","2020-05-31","2021-08-12","Intelliworks","2020-11-04",48800
"TRUE","2019-05-13","2021-08-12","Internet Coml Yellow Pages","2019-08-25",15000
"TRUE","2020-02-27","2021-08-12","Quintron Systems","2020-07-29",20000
"FALSE","2020-10-22","2021-08-12","Quintron Systems","2021-02-23",15000
"FALSE","2020-08-30","2021-08-12","Stemilt Growers, Inc","2021-01-30",35000
"TRUE","2019-10-25","2021-08-12","Olin Corp. / Brass Division","2020-03-08",17000
"TRUE","2019-03-30","2021-08-12","MetrixPoint","2019-09-08",45000
"TRUE","2020-06-04","2021-08-12","MetrixPoint","2020-09-20",50000
"FALSE","2020-10-27","2021-08-12","MetrixPoint","2021-01-27",30000
"TRUE","2019-07-07","2021-08-12","MetrixPoint","2019-11-28",35000
"TRUE","2019-04-27","2021-08-12","MetrixPoint","2019-06-26",27000
"TRUE","2019-03-26","2021-08-12","MetrixPoint","2019-09-08",30000
"TRUE","2020-07-02","2021-08-12","Centaur Building Services","2020-11-17",10000
"TRUE","2019-12-04","2021-08-12","Pallet Reefer International","2020-02-28",20000
"TRUE","2020-05-14","2021-08-12","Pallet Reefer International","2020-09-15",1500
"TRUE","2020-05-31","2021-08-12","Empoint","2020-08-19",11000
"TRUE","2020-10-22","2021-08-12","SegueSolutions Inc","2020-11-25",10000
"FALSE","2020-09-06","2021-08-12","Brigh Tech Consulting Inc","2021-01-28",15000
"FALSE","2020-10-19","2021-08-12","Invensys SimSci  Esscor","2021-02-08",5868
"TRUE","2019-04-30","2021-08-12","Porini Usa","2019-08-04",28000
"TRUE","2019-08-12","2021-08-12","epipeline","2019-12-18",700000
"TRUE","2020-04-03","2021-08-12","Technical Marketing Inc","2020-09-10",10000
"TRUE","2019-11-23","2021-08-12","InfoGain Corporation","2020-03-30",500000
"TRUE","2019-01-18","2021-08-12","Harlequin","2019-05-17",900000
"TRUE","2019-07-15","2021-08-12","Goodby, Silverstein & Partners","2019-11-08",15000
"TRUE","2019-09-05","2021-08-12","CompassLearning","2020-02-10",1000000
"TRUE","2020-08-25","2021-08-12","CompassLearning","2020-11-15",6000
"TRUE","2019-03-29","2021-08-12","CompassLearning","2019-08-31",50000
"TRUE","2019-09-28","2021-08-12","Atlantic Business Technologies","2020-01-30",0
"TRUE","2019-12-25","2021-08-12","Invision.com","2020-04-27",20000
"FALSE","2020-06-29","2021-08-12","Invision.com","2020-12-10",13656
"TRUE","2019-03-20","2021-08-12","Invision.com","2019-07-31",135000
"TRUE","2019-12-31","2021-08-12","Invision.com","2020-03-17",30000
"TRUE","2019-04-22","2021-08-12","Colorfx Inc","2019-08-28",15000
"TRUE","2019-04-08","2021-08-12","Kiva Networking","2019-09-17",50000
"TRUE","2020-06-13","2021-08-12","Graphic Converting","2020-09-01",105000
"FALSE","2020-08-31","2021-08-12","Graphic Converting","2020-12-11",102000
"TRUE","2020-07-20","2021-08-12","Telcom NetLink","2020-11-21",7000
"TRUE","2019-04-10","2021-08-12","Euclid Inc","2019-08-13",35000
"TRUE","2020-04-21","2021-08-12","Alcone Marketing Group","2020-08-15",150000
"TRUE","2019-03-27","2021-08-12","Alcone Marketing Group","2019-07-31",10000
"TRUE","2020-07-11","2021-08-12","Alcone Marketing Group","2020-11-24",20000
"TRUE","2019-03-06","2021-08-12","Electrospec Inc","2019-07-18",110000
"TRUE","2019-03-23","2021-08-12","Internet Business Results","2019-07-07",20000
"TRUE","2019-05-05","2021-08-12","Cisco - Topspin Communications","2019-09-04",10000
"TRUE","2019-07-11","2021-08-12","Cisco - Topspin Communications","2019-11-11",50000
"TRUE","2019-07-14","2021-08-12","Anywhereyougocom Inc","2019-11-29",200000
"TRUE","2020-05-14","2021-08-12","Gold Access Inc","2020-08-14",10000
"TRUE","2019-02-07","2021-08-12","Engineered Technical Solutions","2019-06-01",100001
"FALSE","2020-11-17","2021-08-12","Impact Engine","2021-02-27",25000
"TRUE","2020-06-17","2021-08-12","Impact Engine","2020-08-22",101000
"TRUE","2019-04-02","2021-08-12","Impact Engine","2019-04-28",50000
"TRUE","2020-02-06","2021-08-12","Reinsurance Group of America, Incorporated","2020-06-15",20000
"TRUE","2019-05-13","2021-08-12","Reinsurance Group of America, Incorporated","2019-09-14",150000
"TRUE","2019-09-05","2021-08-12","Digi International","2019-11-14",50000
"TRUE","2019-05-01","2021-08-12","Digi International","2019-08-23",120000
"TRUE","2019-11-19","2021-08-12","Cleartran   Inc","2020-02-20",35000
"TRUE","2019-08-02","2021-08-12","Insurity","2019-08-24",7000
"TRUE","2019-10-24","2021-08-12","Internotes Strategy","2020-02-14",50000
"TRUE","2019-09-10","2021-08-12","Mack Cleveland Sales Inc","2019-12-05",15000
"TRUE","2019-08-09","2021-08-12","Horizon Milling","2019-12-13",230000
"TRUE","2018-12-14","2021-08-12","Horizon Milling","2019-03-12",8000
"TRUE","2019-04-10","2021-08-12","NBT Industrial","2019-08-08",650000
"TRUE","2019-11-19","2021-08-12","NBT Industrial","2020-02-09",1000
"TRUE","2019-05-17","2021-08-12","Action Floor System Inc","2019-08-13",50000
"TRUE","2019-05-25","2021-08-12","Executive Office Furniture,Inc","2019-08-07",30000
"TRUE","2019-12-17","2021-08-12","Executive Office Furniture,Inc","2020-03-21",50000
"TRUE","2020-01-11","2021-08-12","Information Technology SLTNS","2020-02-12",123600
"TRUE","2019-05-17","2021-08-12","Showexperience Incorporated","2019-09-10",6320
"TRUE","2019-07-19","2021-08-12","Showexperience Incorporated","2019-11-26",4733
"TRUE","2020-02-07","2021-08-12","Distribution Systems International","2020-05-27",150000
"TRUE","2019-07-03","2021-08-12","CarrierPoint","2019-09-18",50000
"TRUE","2019-02-08","2021-08-12","Twenty  First Century Marketing","2019-05-16",105000
"TRUE","2020-08-19","2021-08-12","Techline","2020-11-10",20000
"TRUE","2020-04-29","2021-08-12","TheoFinance","2020-07-21",10000
"TRUE","2019-08-05","2021-08-12","TheoFinance","2019-11-01",40000
"TRUE","2019-03-13","2021-08-12","TheoFinance","2019-06-09",0
"TRUE","2020-04-05","2021-08-12","Communications International","2020-06-14",200000
"TRUE","2020-06-28","2021-08-12","Glovia International","2020-09-18",100000
"TRUE","2020-05-23","2021-08-12","Glovia International","2020-08-17",40000
"TRUE","2018-12-14","2021-08-12","Glovia International","2019-03-06",40000
"TRUE","2019-06-10","2021-08-12","Glovia International","2019-08-26",10000
"TRUE","2019-02-10","2021-08-12","Glovia International","2019-05-23",105000
"TRUE","2020-01-19","2021-08-12","Amerimax Building Products","2020-04-30",40000
"TRUE","2019-07-31","2021-08-12","The Martin Group","2019-09-07",80000
"TRUE","2020-06-28","2021-08-12","Vanguard Computers Inc","2020-09-03",83200
"TRUE","2020-05-16","2021-08-12","Ten-Pac International","2020-08-07",2000
"TRUE","2019-12-28","2021-08-12","Integration One","2020-02-24",15000
"TRUE","2019-03-11","2021-08-12","LCI Shipholdings Inc","2019-06-19",91000
"TRUE","2019-03-15","2021-08-12","LCI Shipholdings Inc","2019-06-06",25000
"TRUE","2020-02-19","2021-08-12","LCI Shipholdings Inc","2020-05-11",22000
"FALSE","2020-09-18","2021-08-12","Douglas Machine","2020-11-29",50000
"TRUE","2020-08-09","2021-08-12","Douglas Machine","2020-09-06",30000
"TRUE","2019-08-18","2021-08-12","Tudor Publishing Co.","2019-11-30",300000
"TRUE","2019-02-17","2021-08-12","Wilbur Curtis Co Inc","2019-02-23",10000
"TRUE","2019-06-16","2021-08-12","Wilbur Curtis Co Inc","2019-09-06",70000
"TRUE","2020-01-25","2021-08-12","Murlin Blackstun and Assoc.","2020-04-23",50000
"TRUE","2019-07-27","2021-08-12","Clopay Building Products","2019-10-04",21305
"TRUE","2019-07-21","2021-08-12","Killingsworth Agency Inc","2019-11-07",6212
"TRUE","2019-01-29","2021-08-12","Liberty Financial Companies","2019-05-13",49000
"FALSE","2020-08-09","2021-08-12","Winery Exchange Inc","2020-11-29",30000
"TRUE","2020-05-24","2021-08-12","Planned Giving Design Center","2020-08-03",100000
"FALSE","2020-09-29","2021-08-12","Infocomm Print","2020-12-02",150000
"TRUE","2019-02-19","2021-08-12","Josef Seibel North America Inc","2019-06-09",7000
"TRUE","2019-04-05","2021-08-12","Josef Seibel North America Inc","2019-05-05",0
"TRUE","2020-05-09","2021-08-12","Foresters Financial Services","2020-07-13",1000000
"TRUE","2019-03-26","2021-08-12","Gateway Ticketing Systems","2019-06-03",0
"TRUE","2019-07-05","2021-08-12","Gateway Ticketing Systems","2019-10-16",50000
"TRUE","2020-07-20","2021-08-12","FirstHealth Of Carolinas","2020-10-16",15000
"TRUE","2019-02-26","2021-08-12","FirstHealth Of Carolinas","2019-03-19",100000
"TRUE","2019-10-09","2021-08-12","FirstHealth Of Carolinas","2020-01-27",5000
"TRUE","2019-07-23","2021-08-12","Air Systems Of Sacramento, Inc","2019-09-05",115252
"TRUE","2019-05-14","2021-08-12","Totally Digital, Inc","2019-08-27",10000
"TRUE","2020-06-26","2021-08-12","Institute For Bus Performance","2020-07-22",77500
"TRUE","2019-06-22","2021-08-12","LendingTree","2019-09-07",5000
"TRUE","2019-02-06","2021-08-12","Cleanscape Software Intl.","2019-05-04",30000
"TRUE","2020-04-15","2021-08-12","Gateway Funding","2020-05-08",10000
"TRUE","2020-05-19","2021-08-12","Gateway Funding","2020-08-17",200000
"TRUE","2019-12-02","2021-08-12","Innovative Software Ltd","2020-03-05",350000
"TRUE","2020-03-11","2021-08-12","Innovative Software Ltd","2020-06-21",400000
"TRUE","2020-05-25","2021-08-12","Serena Software, Inc .","2020-08-25",45000
"TRUE","2019-02-23","2021-08-12","Galaxy Computer Service Inc","2019-05-30",150000
"TRUE","2019-01-21","2021-08-12","Ronco Consulting Corporation","2019-05-03",5000
"TRUE","2019-06-02","2021-08-12","Ronco Consulting Corporation","2019-08-23",38685
"TRUE","2020-04-21","2021-08-12","Ronin Venture Group","2020-05-23",150000
"TRUE","2018-12-01","2021-08-12","PRJ Holdings","2019-03-09",1000
"TRUE","2020-08-24","2021-08-12","Axiom Engineers","2020-11-22",136000
"FALSE","2020-08-15","2021-08-12","Magically Inc","2020-11-29",61200
"TRUE","2019-07-31","2021-08-12","Magically Inc","2019-11-04",50000
"TRUE","2019-05-29","2021-08-12","Magically Inc","2019-08-27",40000
"TRUE","2018-12-26","2021-08-12","International Gemological Institute","2019-03-20",20000
"TRUE","2019-07-31","2021-08-12","ABCpoint.com","2019-11-07",50000
"TRUE","2020-07-11","2021-08-12","TapNet Marketing","2020-08-31",250000
"TRUE","2020-05-12","2021-08-12","Mississippi State University Foundation Inc","2020-08-24",255800
"TRUE","2020-06-02","2021-08-12","Acist Medical Systems, Inc","2020-06-19",50000
"TRUE","2020-07-28","2021-08-12","Acist Medical Systems, Inc","2020-10-16",500000
"TRUE","2020-05-29","2021-08-12","Vedant Incorporated","2020-06-25",30000
"FALSE","2020-11-26","2021-08-12","Provident Funding Associates, L.P.","2021-01-29",41400
"TRUE","2019-08-28","2021-08-12","AffiniComm","2019-12-06",26000
"TRUE","2020-07-31","2021-08-12","Memphis Business Interiors","2020-11-09",0
"TRUE","2020-02-03","2021-08-12","Project Xpress Intl Inc","2020-02-29",15000
"TRUE","2020-06-09","2021-08-12","Corner Office Inc","2020-06-17",20000
"TRUE","2020-01-20","2021-08-12","Corner Office Inc","2020-03-19",50000
"TRUE","2019-02-07","2021-08-12","Safenet Inc","2019-05-11",43000
"TRUE","2019-11-04","2021-08-12","Safenet Inc","2020-01-25",240000
"TRUE","2020-08-14","2021-08-12","Fibre Processing Corp","2020-09-04",10000
"TRUE","2019-04-18","2021-08-12","Superior Training Media","2019-06-09",50000
"TRUE","2020-03-27","2021-08-12","Superior Training Media","2020-06-11",0
"TRUE","2019-08-05","2021-08-12","CS Business Systems","2019-09-18",450000
"TRUE","2019-09-13","2021-08-12","CS Business Systems","2019-10-19",20000
"TRUE","2019-11-30","2021-08-12","Unica Corporation / North Kingstown Office Corporation","2020-02-18",11000
"TRUE","2020-01-25","2021-08-12","Inter-Con Security Systems","2020-04-12",250000
"TRUE","2019-12-10","2021-08-12","Prestige International","2020-02-21",10000
"TRUE","2020-08-17","2021-08-12","United Online","2020-08-24",30000
"TRUE","2019-05-01","2021-08-12","Conway / Dierking / Hillman","2019-06-04",10000
"FALSE","2020-10-18","2021-08-12","CHPS Consulting","2021-01-14",3687
"TRUE","2019-07-28","2021-08-12","Rotational Molding Inc","2019-10-18",17047
"TRUE","2019-02-04","2021-08-12","Business Furniture","2019-03-02",30000
"TRUE","2020-06-25","2021-08-12","Vistainfo Cananda","2020-08-05",40000
"TRUE","2020-01-23","2021-08-12","Bound To Stay Bound Books Inc","2020-03-11",32000
"TRUE","2019-07-14","2021-08-12","Sales Force Inc","2019-09-16",10000
"TRUE","2019-04-22","2021-08-12","Sales Force Inc","2019-05-30",600000
"TRUE","2019-08-18","2021-08-12","Fisher International","2019-11-24",10000
"TRUE","2020-01-16","2021-08-12","Netphoria Hosting","2020-04-05",15000
"TRUE","2020-05-07","2021-08-12","Netphoria Hosting","2020-07-30",200000
"TRUE","2020-07-26","2021-08-12","Rainforest2Reef","2020-10-02",14300
"TRUE","2020-06-10","2021-08-12","Marvin F. Poer & Company","2020-08-19",4786
"TRUE","2020-07-10","2021-08-12","Information Express","2020-09-11",25000
"TRUE","2019-07-07","2021-08-12","PEAK Events International","2019-08-26",150000
"TRUE","2019-10-31","2021-08-12","PEAK Events International","2019-12-02",50000
"TRUE","2020-03-23","2021-08-12","Secureinfo Corporation","2020-05-16",180000
"TRUE","2019-05-25","2021-08-12","American Networks International","2019-08-21",82000
"TRUE","2019-08-09","2021-08-12","Vilter Manufacturing Corporation","2019-08-15",547000
"TRUE","2020-07-05","2021-08-12","Platinum Performance","2020-08-23",120000
"TRUE","2020-05-31","2021-08-12","Baseline Recruiters Network","2020-09-04",15000
"TRUE","2019-02-03","2021-08-12","Xesystems Inc","2019-04-09",3000
"TRUE","2019-12-28","2021-08-12","Trident Capital Inc","2020-03-18",15000
"FALSE","2020-10-22","2021-08-12","Dsl Solutions Inc","2020-12-13",105000
"TRUE","2018-12-22","2021-08-12","Jani-King","2019-02-06",80000
"TRUE","2018-12-19","2021-08-12","Horsehead Holding Corp.","2019-02-05",150000
"TRUE","2020-07-08","2021-08-12","Exceed Communications Intl Inc","2020-08-09",35000
"TRUE","2020-06-22","2021-08-12","Exceed Communications Intl Inc","2020-09-14",37000
"TRUE","2019-06-12","2021-08-12","Exceed Communications Intl Inc","2019-09-06",54625
"TRUE","2018-12-28","2021-08-12","Deva Industries","2019-02-20",225000
"TRUE","2019-12-27","2021-08-12","Deva Industries","2020-03-08",10000
"TRUE","2019-01-12","2021-08-12","Deva Industries","2019-03-21",2000
"TRUE","2020-07-13","2021-08-12","Vitesse Learning","2020-08-18",80000
"FALSE","2020-11-05","2021-08-12","Direct Hit Inc","2020-11-29",50000
"TRUE","2019-05-31","2021-08-12","New Dimension Industries","2019-08-13",11220
"TRUE","2020-05-11","2021-08-12","New Dimension Industries","2020-06-06",30000
"TRUE","2020-08-27","2021-08-12","New Dimension Industries","2020-09-10",15000
"TRUE","2020-02-05","2021-08-12","McCracken Financial Software","2020-02-29",50000
"TRUE","2020-08-20","2021-08-12","interMute","2020-09-07",251000
"TRUE","2019-03-01","2021-08-12","Tech Electronics Inc","2019-05-25",50000
"TRUE","2020-07-17","2021-08-12","Carlington Management Assoc","2020-08-28",130000
"TRUE","2020-06-30","2021-08-12","iCasinoSollutions.com","2020-09-06",3000
"TRUE","2020-07-20","2021-08-12","Infologic Inc","2020-08-15",15600
"TRUE","2019-09-15","2021-08-12","Infologic Inc","2019-10-12",40000
"TRUE","2019-12-11","2021-08-12","Structure Consulting Group","2019-12-17",15000
"TRUE","2019-08-29","2021-08-12","EML Incorporated","2019-09-24",40000
"TRUE","2020-06-14","2021-08-12","Host Technologies- OUT OF BUSINESS","2020-08-13",80000
"TRUE","2019-11-26","2021-08-12","Petting Zoo","2020-02-03",20000
"TRUE","2020-01-19","2021-08-12","Hitachi Printing Solutions","2020-03-11",10000
"TRUE","2019-01-20","2021-08-12","Printchannelcom","2019-02-11",6628
"TRUE","2020-04-25","2021-08-12","Cattron Group International","2020-05-21",30000
"TRUE","2019-08-22","2021-08-12","U.S. Bancorp Oliver  Allen Technology Leasing","2019-11-18",40000
"TRUE","2020-07-04","2021-08-12","U.S. Bancorp Oliver  Allen Technology Leasing","2020-08-29",70000
"TRUE","2019-09-14","2021-08-12","M D In Touch","2019-11-22",15000
"TRUE","2019-10-21","2021-08-12","M D In Touch","2019-11-26",10000
"TRUE","2019-01-09","2021-08-12","Corporate Finance Advisors","2019-03-12",50000
"TRUE","2019-12-07","2021-08-12","Penguin Computing","2020-02-20",27000
"TRUE","2019-03-05","2021-08-12","MeetingOne","2019-04-06",45000
"TRUE","2019-08-17","2021-08-12","MeetingOne","2019-08-18",30000
"TRUE","2019-01-18","2021-08-12","MeetingOne","2019-02-14",16200
"TRUE","2019-05-30","2021-08-12","Global Crossing Advanced","2019-06-20",77591
"TRUE","2020-07-13","2021-08-12","Toshiba Business Solutions","2020-08-14",26000
"TRUE","2019-04-02","2021-08-12","Toshiba Business Solutions","2019-05-09",300000
"TRUE","2019-09-03","2021-08-12","INNSECURE.COM","2019-09-24",30000
"TRUE","2020-01-03","2021-08-12","Sexton Consulting","2020-02-04",100000
"FALSE","2020-11-21","2021-08-12","ID Incorporated","2020-12-17",18000
"TRUE","2019-11-27","2021-08-12","Continuum Applied Technology","2019-12-24",308
"TRUE","2019-10-23","2021-08-12","Continuum Applied Technology","2019-11-24",618
"TRUE","2019-06-15","2021-08-12","Elgin Riverboat Resort-Riverboat Casino","2019-07-17",9000
"TRUE","2018-12-10","2021-08-12","Strategic Staffing Solutions, L.C.","2019-02-20",200000
"TRUE","2020-07-11","2021-08-12","Strategic Staffing Solutions, L.C.","2020-08-24",32000
"TRUE","2019-11-28","2021-08-12","Intelsat Corporation","2020-02-10",50000
"TRUE","2020-03-09","2021-08-12","Global Information Solutions","2020-04-27",120001
"TRUE","2020-07-07","2021-08-12","konica business technology","2020-08-16",50000
"TRUE","2019-09-22","2021-08-12","Laminex","2019-11-01",10000
"TRUE","2019-12-17","2021-08-12","Acrosonic.Com Internet Bus","2020-02-23",15000
"TRUE","2019-11-15","2021-08-12","Acrosonic.Com Internet Bus","2019-12-17",50000
"TRUE","2020-07-09","2021-08-12","Acrosonic.Com Internet Bus","2020-09-10",160000
"TRUE","2019-01-19","2021-08-12","Above and Beyond Marketing","2019-03-18",30000
"TRUE","2019-02-12","2021-08-12","Carl Zeiss Industrial Metrology --","2019-03-16",40000
"TRUE","2019-12-22","2021-08-12","Terry Hines & Assoc","2020-03-09",30000
"FALSE","2020-10-30","2021-08-12","Terry Hines & Assoc","2020-12-01",20000
"TRUE","2020-09-22","2021-08-12","Medegen Medical Manufacturing","2020-11-12",50000
"TRUE","2020-08-08","2021-08-12","Raytheon Financial Services","2020-08-20",20000
"TRUE","2019-05-03","2021-08-12","Tasco Consulting Inc","2019-05-29",25000
"TRUE","2020-10-04","2021-08-12","Greater China Industries","2020-11-21",150000
"TRUE","2019-02-20","2021-08-12","Global Advancement Intl","2019-03-22",200000
"TRUE","2020-03-02","2021-08-12","Future Computing Solutions","2020-03-24",50000
"TRUE","2020-01-02","2021-08-12","Life Partners Holdings","2020-03-18",50000
"TRUE","2020-06-25","2021-08-12","Insignia Solutions plc","2020-08-28",0
"TRUE","2019-12-11","2021-08-12","Mallinckrodt Group","2020-01-27",100000
"TRUE","2019-07-16","2021-08-12","Mallinckrodt Group","2019-08-19",50000
"TRUE","2020-09-13","2021-08-12","Way2bid Inc","2020-11-10",30000
"TRUE","2020-09-27","2021-08-12","Financial Sciences Corp.","2020-10-24",120000
"TRUE","2019-06-09","2021-08-12","Financial Sciences Corp.","2019-07-07",200000
"TRUE","2020-01-10","2021-08-12","Financial Sciences Corp.","2020-02-02",200000
"TRUE","2018-12-14","2021-08-12","Financial Sciences Corp.","2018-12-23",350000
"TRUE","2019-12-22","2021-08-12","Superior Moulding Corp","2020-01-20",40000
"TRUE","2018-12-24","2021-08-12","Superior Moulding Corp","2019-02-08",75000
"TRUE","2020-01-11","2021-08-12","Superior Moulding Corp","2020-03-09",25000
"TRUE","2019-05-28","2021-08-12","Superior Moulding Corp","2019-08-06",200000
"TRUE","2020-07-27","2021-08-12","Causelinkcom","2020-09-05",30000
"TRUE","2019-06-10","2021-08-12","Causelinkcom","2019-08-10",35610
"TRUE","2020-08-16","2021-08-12","Causelinkcom","2020-09-11",100000
"TRUE","2019-05-28","2021-08-12","Investors Bullhorn","2019-07-31",200000
"FALSE","2020-11-07","2021-08-12","Pixel USA Incorporated","2020-12-14",21190
"TRUE","2020-04-24","2021-08-12","Pixel USA Incorporated","2020-06-11",550000
"TRUE","2019-10-26","2021-08-12","Fresher Information","2019-11-27",100000
"TRUE","2020-05-16","2021-08-12","Global Crossing","2020-07-09",0
"FALSE","2020-10-29","2021-08-12","Global Crossing","2020-12-08",250000
"TRUE","2019-07-22","2021-08-12","RMC Industries","2019-09-02",200000
"TRUE","2019-11-04","2021-08-12","RMC Industries","2019-12-06",25000
"TRUE","2020-01-29","2021-08-12","RMC Industries","2020-04-06",30000
"TRUE","2019-05-07","2021-08-12","CAB Consulting","2019-06-01",25000
"TRUE","2020-09-30","2021-08-12","Digital Engraving","2020-11-05",100000
"FALSE","2020-11-13","2021-08-12","PLX Systems Incorporated","2020-12-08",150000
"TRUE","2019-03-13","2021-08-12","PLX Systems Incorporated","2019-05-12",200000
"TRUE","2020-02-01","2021-08-12","PLX Systems Incorporated","2020-03-10",120000
"TRUE","2019-10-07","2021-08-12","TradeBeam Holdings","2019-11-29",15370
"TRUE","2018-12-22","2021-08-12","Ab Incorporated","2019-01-29",5000
"TRUE","2020-08-11","2021-08-12","Ab Incorporated","2020-09-12",15000
"TRUE","2020-08-27","2021-08-12","Thermo King","2020-09-05",20000
"TRUE","2019-11-02","2021-08-12","Steel Technologies, Inc","2019-12-14",80000
"TRUE","2019-11-16","2021-08-12","singletap","2020-01-25",100000
"TRUE","2019-02-26","2021-08-12","Infor","2019-05-07",38372
"TRUE","2020-01-07","2021-08-12","IMDiversity Inc","2020-02-20",75000
"TRUE","2020-07-12","2021-08-12","Collabria Inc -","2020-08-23",30000
"TRUE","2020-08-01","2021-08-12","Screenvision Cinema Network, L.L.C.","2020-08-15",15000
"TRUE","2020-05-16","2021-08-12","Screenvision Cinema Network, L.L.C.","2020-06-17",50000
"TRUE","2019-11-30","2021-08-12","Screenvision Cinema Network, L.L.C.","2019-12-14",40000
"TRUE","2020-08-14","2021-08-12","Open Minds News Letter","2020-09-01",105000
"TRUE","2019-08-16","2021-08-12","Alexa Internet","2019-09-11",10000
"TRUE","2019-02-10","2021-08-12","Alexa Internet","2019-03-14",50000
"TRUE","2018-12-29","2021-08-12","Homestead Funding Corp.","2019-02-13",35000
"TRUE","2020-07-22","2021-08-12","Orbit Consulting Group","2020-09-07",2000
"TRUE","2020-04-16","2021-08-12","Orbit Consulting Group","2020-05-18",70000
"TRUE","2019-10-16","2021-08-12","Optical Capital Group Inc","2019-11-17",49000
"TRUE","2020-08-01","2021-08-12","Image Labs International","2020-09-02",70000
"TRUE","2020-07-19","2021-08-12","TERANET Global Internet Communications","2020-08-28",13000
"TRUE","2019-12-13","2021-08-12","Crow Holdings Capital Partners, L.L.C.","2019-12-21",150000
"TRUE","2020-04-25","2021-08-12","Crow Holdings Capital Partners, L.L.C.","2020-06-14",250
"TRUE","2020-03-26","2021-08-12","First Integrated Systems","2020-04-26",950000
"TRUE","2019-02-05","2021-08-12","Church Mutual Insurance Company","2019-03-09",25000
"TRUE","2019-01-13","2021-08-12","Evening Post Publishing Co.","2019-02-16",432000
"TRUE","2020-09-23","2021-08-12","STMicroelectronics, Inc","2020-10-27",0
"TRUE","2019-10-26","2021-08-12","STMicroelectronics, Inc","2019-12-13",6500
"TRUE","2019-06-27","2021-08-12","STMicroelectronics, Inc","2019-07-30",50000
"TRUE","2020-07-06","2021-08-12","GreenTree Administrators","2020-08-25",541
"TRUE","2020-05-23","2021-08-12","Infopath","2020-06-10",200000
"TRUE","2019-04-28","2021-08-12","Vail Industries/Massillon Container Company","2019-06-03",50000
"TRUE","2018-12-15","2021-08-12","MPE Inc","2019-02-11",20000
"TRUE","2019-04-21","2021-08-12","Calluce Inc","2019-05-27",150000
"TRUE","2019-10-29","2021-08-12","Perrin Manufacturing Company","2019-12-14",250000
"TRUE","2019-07-15","2021-08-12","Truepoints","2019-08-30",50000
"TRUE","2019-10-16","2021-08-12","Truepoints","2019-11-20",65000
"TRUE","2020-06-08","2021-08-12","Cadtel Systems Inc","2020-07-26",101000
"TRUE","2019-07-30","2021-08-12","Central Illinois Benefit","2019-09-07",0
"TRUE","2019-12-09","2021-08-12","Central Illinois Benefit","2020-01-24",500000
"TRUE","2019-03-01","2021-08-12","Central Illinois Benefit","2019-03-09",20000
"TRUE","2020-10-17","2021-08-12","Brenton Engineering Co.","2020-10-31",20000
"TRUE","2018-12-01","2021-08-12","Brenton Engineering Co.","2019-01-04",10000
"TRUE","2018-12-16","2021-08-12","Brenton Engineering Co.","2019-02-10",105000
"FALSE","2020-11-11","2021-08-12","A & A Consulting","2020-12-02",20000
"TRUE","2020-02-05","2021-08-12","A & A Consulting","2020-02-18",0
"FALSE","2020-10-16","2021-08-12","Learnsomething","2020-12-02",200000
"TRUE","2019-10-13","2021-08-12","Republican Party of Indiana","2019-10-27",67000
"TRUE","2020-01-05","2021-08-12","NetPro Computing","2020-01-27",200000
"TRUE","2020-05-31","2021-08-12","NetPro Computing","2020-06-03",25000
"TRUE","2019-08-18","2021-08-12","Target Direct Marketing","2019-09-19",100000
