LastModifiedDate,Case_RecordType_Name,Platform,ReferrerUri,Case_Type,Case_IsClosed,Case_Reason,Name,BrowserLanguage,SupervisorTranscriptBody,Case_ClosedDate,Status,Case_Account_Name,IsDeleted,Case_Status,User_Name,LastViewedDate,StartTime,RequestTime,Case_Product_Family_KB__c,ScreenResolution,StartTime_15Min,CreatedDate,Id,Browser,EndTime,Case_Role_Name,Case_CreatedDate,Case_Type_of_Support__c,LastReferencedDate,Case_Origin,Case_CurrentDate,LiveChatButtonId,OwnerId,UserAgent,Case_CSAT__c,Body,Case_Priority,EndedBy,CaseId,LiveChatButton.CustomAgentName,SystemModstamp,Case_Account_Id,Case_CaseNumber,LiveChatButton_MasterLabel,IpAddress,Location,VisitorMessageCount,Abandoned,AverageResponseTimeOperator,MaxResponseTimeVisitor,AverageResponseTimeVisitor,Case_CSAT,MaxResponseTimeOperator,CSAT,Case_Time_Open__c,OperatorMessageCount,Case_ED_Outcome__c,ChatDuration,WaitTime,LastProcessedDate
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Late Delivery,61,en_US,,2020-02-25T20:08:13.000Z,Completed,EFCO Corp.,FALSE,Closed,Danielle Wright,2020-02-25T20:08:52.000Z,2020-02-25T20:09:23.000Z,2020-02-25T20:08:13.000Z,Cameras,,2020-02-25T20:00:00.000Z,2020-02-25T20:08:13.000Z,a4IB00000000OU7MAM,Chrome,2020-02-25T20:14:02.000Z,Central CSR,2020-02-25T20:08:13.000Z,Silver,2020-02-25T20:08:52.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Opera/8.71.(Windows NT 5.1; en-US) Presto/2.9.178 Version/12.00,87.8680203,Cum qui unde molestias praesentium neque repellendus architecto.,High,Visitor,500B000000336yMIAQ,,2020-07-01T08:23:30.000Z,001B000000ZU95mIAD,15394,Public Website Chat Button,79.162.176.114,Gibsonmouth,18,298,76,107,9,88,89,88,0,96,81.6,221,67,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,TRUE,Late Delivery,62,en_US,,2020-02-19T16:35:39.000Z,Completed,MicahTek,FALSE,Closed,Marissa White,2020-02-19T16:36:22.000Z,2020-02-19T16:38:22.000Z,2020-02-19T16:35:39.000Z,Cameras,,2020-02-19T16:30:00.000Z,2020-02-19T16:35:39.000Z,a4IB00000000OU8MAM,Chrome,2020-02-19T16:45:16.000Z,East CSR,2020-02-19T16:35:39.000Z,Silver,2020-02-19T16:36:22.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIIIA4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:5.0; it-IT) AppleWebKit/533.42.1 (KHTML, like Gecko) Version/5.1 Safari/533.42.1",81.35025381,Delectus veritatis a consequatur doloremque placeat ducimus quo dolores.,Medium,Agent,500B00000045wSYIAY,,2020-07-01T08:23:30.000Z,001B000000ZU95nIAD,18176,Public Website Chat Button,31.142.157.73,Williamport,4,23,176,211,69,81,106,81,0,84,51.6,240,116,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,iOS,https://mail.google.com/mail/u/0/,Product Support,TRUE,Late Delivery,63,en_US,,2020-02-19T16:35:39.000Z,Completed,MicahTek,FALSE,Closed,Marissa White,2020-02-19T16:39:28.000Z,2020-02-19T16:38:46.000Z,2020-02-19T16:35:39.000Z,Cameras,,2020-02-19T16:30:00.000Z,2020-02-19T16:35:39.000Z,a4IB00000000OU9MAM,Chrome,2020-02-19T16:44:20.000Z,East CSR,2020-02-19T16:35:39.000Z,Silver,2020-02-19T16:39:28.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIIIA4,Mozilla/5.0 (Windows NT 6.1; en-US; rv:1.9.1.20) Gecko/2016-12-20 04:55:06 Firefox/3.6.12,81.35025381,Sequi maiores est ipsam id commodi vitae et. Architecto recusandae sapiente eius asperiores nostrum ullam. Odit commodi neque perspiciatis. Libero iste aliquam nam optio dicta assumenda in rerum.,Medium,Visitor,500B00000045wSYIAY,,2020-07-01T08:23:30.000Z,001B000000ZU95nIAD,18176,Public Website Chat Button,219.180.144.174,South Mario,42,58,6,122,157,81,105,81,0,77,51.6,20,85,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Unix,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Late Delivery,64,en_US,,2020-02-19T16:35:39.000Z,Completed,MicahTek,FALSE,Closed,Marissa White,2020-02-19T16:36:09.000Z,2020-02-19T16:36:12.000Z,2020-02-19T16:35:39.000Z,Cameras,,2020-02-19T16:30:00.000Z,2020-02-19T16:35:39.000Z,a4IB00000000OUAMA2,Chrome,2020-02-19T16:39:39.000Z,East CSR,2020-02-19T16:35:39.000Z,Silver,2020-02-19T16:36:09.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIIIA4,Opera/8.82.(Windows NT 6.1; it-IT) Presto/2.9.162 Version/10.00,81.35025381,Repellendus ex reprehenderit expedita assumenda. Distinctio voluptas quisquam totam tempora. Sequi earum similique quam.,Medium,Visitor,500B00000045wSYIAY,,2020-07-01T08:23:30.000Z,001B000000ZU95nIAD,18176,Public Website Chat Button,67.150.65.33,Lake Kenneth,27,73,167,194,98,81,78,81,0,15,51.6,456,65,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,FALSE,Late Delivery,65,en_US,,2020-05-06T21:50:27.000Z,Completed,Digital Insurance,FALSE,Working,Tammy Foley,2020-03-07T07:04:32.000Z,2020-03-07T07:03:55.000Z,2020-03-07T07:00:00.000Z,Headphones,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OUBMA2,Firefox,2020-03-07T07:06:25.000Z,Central CSR,2020-02-24T21:50:27.000Z,Silver,2020-03-07T07:04:32.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIDIA4,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.17.6 (KHTML, like Gecko) Version/5.0.1 Safari/535.17.6",80.09746193,Sapiente laboriosam voluptate hic voluptate.,High,Visitor,500B00000045wSZIAY,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,18177,Public Website Chat Button,112.58.237.90,East Elizabeth,2,204,38,28,114,80,11,80,72,92,51.6,213,81,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Android,https://sdodemo-main.force.com/customers/servlet/servlet.Integration?ic=1&lid=01ra0000001VlbP,Product Support,TRUE,Late Delivery,66,en_US,,2020-03-02T22:16:27.000Z,Completed,Digital Insurance,FALSE,Closed,Jane Nelson,2020-03-02T22:19:16.000Z,2020-03-02T22:19:48.000Z,2020-03-02T22:16:27.000Z,Headphones,,2020-03-02T22:15:00.000Z,2020-03-02T22:16:27.000Z,a4IB00000000OUCMA2,Chrome,2020-03-02T22:23:51.000Z,West CSR,2020-03-02T22:16:27.000Z,Silver,2020-03-02T22:19:16.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),80.18883249,Eveniet libero officiis similique omnis aliquam possimus hic. Ea et praesentium maiores nulla quibusdam excepturi. Animi in architecto necessitatibus nesciunt.,Medium,Visitor,500B0000002uCLqIAM,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,1864,Public Website Chat Button,245.40.217.167,East Glenfurt,21,261,1,99,169,80,77,80,0,49,81.6,498,47,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Unix,https://na13.salesforce.com/home/home.jsp,Product Support,TRUE,Late Delivery,67,en_US,,2020-03-02T22:16:27.000Z,Completed,Digital Insurance,FALSE,Closed,Jane Nelson,2020-03-02T22:17:35.000Z,2020-03-02T22:20:41.000Z,2020-03-02T22:16:27.000Z,Headphones,,2020-03-02T22:15:00.000Z,2020-03-02T22:16:27.000Z,a4IB00000000OUDMA2,Chrome,2020-03-02T22:23:05.000Z,West CSR,2020-03-02T22:16:27.000Z,Silver,2020-03-02T22:17:35.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,Opera/8.63.(X11; Linux x86_64; it-IT) Presto/2.9.176 Version/11.00,80.18883249,Animi distinctio cupiditate optio quis ab iusto. Nulla blanditiis tempora optio aliquid. Adipisci neque error facilis dolores repudiandae. Blanditiis molestias earum quos.,Medium,Agent,500B0000002uCLqIAM,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,1864,Public Website Chat Button,226.110.145.177,Andrewhaven,33,179,94,45,83,80,21,80,0,46,81.6,41,57,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Unix,https://sdodemo-main.force.com/customers/servlet/servlet.Integration?lid=01ra0000001VlbP&ic=1,Product Support,TRUE,Late Delivery,69,en_US,,2020-03-02T22:16:27.000Z,Missed,Digital Insurance,FALSE,Closed,Jane Nelson,2020-03-02T22:18:26.000Z,2020-03-02T22:19:15.000Z,2020-03-02T22:16:27.000Z,Headphones,,2020-03-02T22:15:00.000Z,2020-03-02T22:16:27.000Z,a4IB00000000OUFMA2,Firefox,2020-03-02T22:21:25.000Z,West CSR,2020-03-02T22:16:27.000Z,Silver,2020-03-02T22:18:26.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,Opera/9.68.(Windows NT 4.0; en-US) Presto/2.9.189 Version/11.00,80.18883249,Ipsam ipsum repellendus ullam mollitia voluptas cum aliquam ducimus. Hic dolor quasi mollitia ullam exercitationem commodi.,Medium,Visitor,500B0000002uCLqIAM,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,1864,Public Website Chat Button,186.220.168.100,Robertside,20,280,55,118,165,80,92,80,0,48,81.6,503,24,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://sdodemo-main.force.com/customers/servlet/servlet.Integration?ic=1&lid=01ra0000001VlbP,Product Support,TRUE,Late Delivery,70,en_US,,2020-03-02T22:16:27.000Z,Missed,Digital Insurance,FALSE,Closed,Jane Nelson,2020-03-02T22:21:10.000Z,2020-03-02T22:19:27.000Z,2020-03-02T22:16:27.000Z,Headphones,,2020-03-02T22:15:00.000Z,2020-03-02T22:16:27.000Z,a4IB00000000OUGMA2,Chrome,2020-03-02T22:27:07.000Z,West CSR,2020-03-02T22:16:27.000Z,Silver,2020-03-02T22:21:10.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7; rv:1.9.2.20) Gecko/2015-02-12 11:04:12 Firefox/8.0,80.18883249,Consequuntur accusantium sint aliquid aut velit praesentium. Veritatis temporibus consequuntur molestias sit rerum. Dolorum eligendi sit eum magni ipsum temporibus voluptatibus. Ab dignissimos vero autem.,Medium,Visitor,500B0000002uCLqIAM,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,1864,Public Website Chat Button,167.73.1.72,West Desiree,13,148,159,153,125,80,5,80,0,86,81.6,546,49,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Late Delivery,71,en_US,,2020-03-03T22:12:59.000Z,Completed,Digital Insurance,FALSE,Closed,Melody Moore,2020-03-03T22:15:30.000Z,2020-03-03T22:16:20.000Z,2020-03-03T22:12:59.000Z,Home Audio,,2020-03-03T22:15:00.000Z,2020-03-03T22:12:59.000Z,a4IB00000000OUHMA2,Chrome,2020-03-03T22:17:34.000Z,West CSR,2020-03-03T22:12:59.000Z,Free,2020-03-03T22:15:30.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIEIA4,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5; rv:1.9.6.20) Gecko/2013-06-15 10:37:05 Firefox/3.6.11,74.99492386,Eaque odit nam officiis. Adipisci explicabo commodi praesentium. Tempore a qui dolor eaque sit magnam.,Medium,Agent,500B00000045wSaIAI,,2020-07-01T08:23:30.000Z,001B000000ZU95qIAD,18178,Public Website Chat Button,46.248.108.42,Michaelstad,6,232,46,4,141,75,17,75,0,4,51.6,242,31,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Unix,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,FALSE,Hardware Question,72,en_US,,2020-03-11T00:32:30.000Z,Completed,The Perfect Jewel,FALSE,Working,Matthew Wong,2020-02-06T12:37:22.000Z,2020-02-06T12:40:55.000Z,2020-02-06T12:37:19.000Z,Video Games,,2020-02-06T12:30:00.000Z,2020-02-06T12:37:19.000Z,a4IB00000000OUIMA2,Safari,2020-02-06T12:44:11.000Z,East CSR,2020-01-11T00:32:30.000Z,Free,2020-02-06T12:37:22.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI9IAO,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4; rv:1.9.2.20) Gecko/2013-02-09 18:42:27 Firefox/14.0,72.07423858,Perspiciatis molestiae illo quaerat. Quam iste aperiam dolores sint sequi. Voluptate a voluptas ad animi. Quas enim explicabo blanditiis voluptates cum cupiditate tenetur.,Medium,Visitor,500B00000045wSbIAI,,2020-07-01T08:23:30.000Z,001B000000ZU95rIAD,18179,Public Website Chat Button,82.242.5.79,Evelynmouth,29,55,111,37,124,72,1,72,60,68,51.6,117,26,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/partners/servlet/servlet.Integration?lid=01ra0000001VlbA&ic=1,Product Support,TRUE,Late Delivery,73,en_US,,2020-03-07T17:11:23.000Z,Completed,NextMED Systems,FALSE,Closed,Danielle Wright,2020-03-07T07:04:22.000Z,2020-03-07T07:01:14.000Z,2020-03-07T07:00:00.000Z,Video Games,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OUJMA2,IE,2020-03-07T07:10:52.000Z,Central CSR,2020-03-07T17:11:23.000Z,Free,2020-03-07T07:04:22.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Opera/9.56.(Windows NT 5.01; en-US) Presto/2.9.186 Version/11.00,76.50824873,Nihil quasi nisi ex voluptas repellat porro. Animi non fugit consequuntur necessitatibus corporis.,Low,Visitor,500B0000002uCLtIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1867,Public Website Chat Button,49.232.14.43,South Zacharyburgh,32,234,1,191,5,77,106,77,0,5,66.5,248,31,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://na13.salesforce.com/home/home.jsp,Product Support,TRUE,Late Delivery,74,en_US,,2020-03-07T17:11:23.000Z,Completed,NextMED Systems,FALSE,Closed,Danielle Wright,2020-03-07T07:03:21.000Z,2020-03-07T07:04:24.000Z,2020-03-07T07:00:00.000Z,Video Games,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OUKMA2,Firefox,2020-03-07T07:05:31.000Z,Central CSR,2020-03-07T17:11:23.000Z,Free,2020-03-07T07:03:21.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.1),76.50824873,Possimus quisquam assumenda rem repellendus neque nisi. Id sunt amet ipsam architecto exercitationem dolores. Provident exercitationem vero possimus adipisci nostrum eligendi deserunt.,Low,Visitor,500B0000002uCLtIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1867,Public Website Chat Button,226.44.95.82,Davidmouth,14,170,20,43,23,77,30,77,0,55,66.5,565,83,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Android,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Late Delivery,75,en_US,,2020-03-07T17:11:23.000Z,Completed,NextMED Systems,FALSE,Closed,Danielle Wright,2020-03-07T07:03:54.000Z,2020-03-07T07:02:22.000Z,2020-03-07T07:00:00.000Z,Video Games,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OULMA2,Chrome,2020-03-07T07:10:04.000Z,Central CSR,2020-03-07T17:11:23.000Z,Free,2020-03-07T07:03:54.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Opera/9.63.(X11; Linux i686; it-IT) Presto/2.9.172 Version/11.00,76.50824873,Asperiores recusandae harum provident molestias.,Low,Visitor,500B0000002uCLtIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1867,Public Website Chat Button,201.5.31.137,Port Allison,15,235,44,214,48,77,94,77,0,41,66.5,165,75,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Late Delivery,76,en_US,,2020-03-07T17:11:23.000Z,Missed,NextMED Systems,FALSE,Closed,Danielle Wright,2020-03-07T07:00:43.000Z,2020-03-07T07:03:57.000Z,2020-03-07T07:00:00.000Z,Video Games,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OUMMA2,IE,2020-03-07T07:13:47.000Z,Central CSR,2020-03-07T17:11:23.000Z,Free,2020-03-07T07:00:43.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; it-IT) AppleWebKit/532.13.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.13.3",76.50824873,Ducimus alias nulla nemo ea corporis. Optio animi deleniti saepe neque nobis ut. Quod voluptas hic dolor sint. Officiis illum cumque amet provident sapiente cum eligendi.,Low,Visitor,500B0000002uCLtIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1867,Public Website Chat Button,178.151.219.199,Donnaton,9,197,76,54,60,77,25,77,0,68,66.5,9,2,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Android,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,TRUE,Late Delivery,77,en_US,,2020-03-07T17:11:23.000Z,Completed,NextMED Systems,FALSE,Closed,Danielle Wright,2020-03-07T07:04:34.000Z,2020-03-07T07:04:14.000Z,2020-03-07T07:00:00.000Z,Video Games,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OUNMA2,Chrome,2020-03-07T07:10:15.000Z,Central CSR,2020-03-07T17:11:23.000Z,Free,2020-03-07T07:04:34.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Opera/8.61.(X11; Linux i686; sl-SI) Presto/2.9.167 Version/10.00,76.50824873,Dolores doloribus sit eligendi corrupti suscipit magnam. Quas quasi maxime ad tempora eligendi quos.,Low,Visitor,500B0000002uCLtIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1867,Public Website Chat Button,229.141.149.219,Rollinsfort,14,112,167,114,156,77,8,77,0,54,66.5,597,22,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Unix,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Item Damaged,78,en_US,,2020-01-29T18:07:41.000Z,Completed,NextMED Systems,FALSE,Closed,Jane Nelson,2020-01-29T18:10:24.000Z,2020-01-29T18:11:31.000Z,2020-01-29T18:07:41.000Z,Cables,,2020-01-29T18:00:00.000Z,2020-01-29T18:07:41.000Z,a4IB00000000OUOMA2,Chrome,2020-01-29T18:21:24.000Z,West CSR,2020-01-29T18:07:41.000Z,Silver,2020-01-29T18:10:24.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.1),83.09238578,Dignissimos nobis labore harum quidem laborum soluta. Rerum dolore quia nulla ad officiis architecto. At iusto culpa voluptatibus.,High,Visitor,500B0000002uCLuIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1868,Public Website Chat Button,119.186.215.9,North Erinview,34,254,81,19,139,83,13,83,0,29,83.1,270,110,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Item Damaged,79,en_US,,2020-01-29T18:07:41.000Z,Completed,NextMED Systems,FALSE,Closed,Jane Nelson,2020-01-29T18:10:54.000Z,2020-01-29T18:09:28.000Z,2020-01-29T18:07:41.000Z,Cables,,2020-01-29T18:00:00.000Z,2020-01-29T18:07:41.000Z,a4IB00000000OUPMA2,Chrome,2020-01-29T18:13:16.000Z,West CSR,2020-01-29T18:07:41.000Z,Silver,2020-01-29T18:10:54.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:5.0; en-US) AppleWebKit/535.33.2 (KHTML, like Gecko) Version/5.0 Safari/535.33.2",83.09238578,Similique culpa distinctio vel ut dolor rerum. Veritatis amet dolorem ipsa odit.,High,Visitor,500B0000002uCLuIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1868,Public Website Chat Button,86.211.46.197,Briannaside,8,12,170,150,66,83,115,83,0,2,83.1,466,96,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,Windows,https://mail.google.com/mail/u/0/,Product Support,TRUE,Item Damaged,80,en_US,,2020-01-29T18:07:41.000Z,Completed,NextMED Systems,FALSE,Closed,Jane Nelson,2020-01-29T18:08:37.000Z,2020-01-29T18:08:29.000Z,2020-01-29T18:07:41.000Z,Cables,,2020-01-29T18:00:00.000Z,2020-01-29T18:07:41.000Z,a4IB00000000OUQMA2,Chrome,2020-01-29T18:18:15.000Z,West CSR,2020-01-29T18:07:41.000Z,Silver,2020-01-29T18:08:37.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3) AppleWebKit/5311 (KHTML, like Gecko) Chrome/13.0.827.0 Safari/5311",83.09238578,Consectetur nihil aperiam laudantium aliquam eaque ex rem.,High,Visitor,500B0000002uCLuIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1868,Public Website Chat Button,110.12.236.170,Browntown,38,240,118,196,94,83,66,83,0,57,83.1,82,118,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,TRUE,Item Damaged,81,en_US,,2020-01-29T18:07:41.000Z,Completed,NextMED Systems,FALSE,Closed,Jane Nelson,2020-01-29T18:11:26.000Z,2020-01-29T18:08:04.000Z,2020-01-29T18:07:41.000Z,Cables,,2020-01-29T18:00:00.000Z,2020-01-29T18:07:41.000Z,a4IB00000000OURMA2,IE,2020-01-29T18:16:27.000Z,West CSR,2020-01-29T18:07:41.000Z,Silver,2020-01-29T18:11:26.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI7IAO,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6 rv:2.0; sl-SI) AppleWebKit/535.47.2 (KHTML, like Gecko) Version/5.0 Safari/535.47.2",83.09238578,Consequuntur commodi laudantium maiores qui ex. Incidunt nihil repudiandae earum distinctio. Dolore ipsa fuga necessitatibus rerum praesentium impedit placeat dolorum.,High,Agent,500B0000002uCLuIAM,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,1868,Public Website Chat Button,186.230.163.101,Whiteberg,44,183,154,19,137,83,98,83,0,37,83.1,258,94,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Hardware Question,82,en_US,,2020-02-27T21:00:36.000Z,Completed,NextMED Systems,FALSE,Closed,Susan Pena,2020-02-27T21:05:08.000Z,2020-02-27T21:02:50.000Z,2020-02-27T21:00:36.000Z,Cables,,2020-02-27T21:00:00.000Z,2020-02-27T21:00:36.000Z,a4IB00000000OUSMA2,Chrome,2020-02-27T21:09:49.000Z,Central CSR,2020-02-27T21:00:36.000Z,Silver,2020-02-27T21:05:08.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI3IAO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; en-US) AppleWebKit/535.12.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.12.7",72.90152285,Nostrum accusamus deleniti asperiores necessitatibus ea et. Aut maiores repellendus nihil est distinctio odio.,Medium,Visitor,500B000000355faIAA,,2020-07-01T08:23:30.000Z,001B000000WJ6LbIAL,7407,Public Website Chat Button,188.119.255.216,North Brian,15,63,16,87,83,73,72,73,0,45,51.6,362,73,2020-05-27
2020-07-01T08:23:29.000Z,Technical Service,iOS,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Late Delivery,83,en_US,,2020-02-08T16:14:04.000Z,Completed,Tribune Company,FALSE,Closed,Zachary Fisher,2020-02-08T16:18:22.000Z,2020-02-08T16:17:20.000Z,2020-02-08T16:14:04.000Z,Cables,,2020-02-08T16:15:00.000Z,2020-02-08T16:14:04.000Z,a4IB00000000OUTMA2,Firefox,2020-02-08T16:23:29.000Z,East CSR,2020-02-08T16:14:04.000Z,Silver,2020-02-08T16:18:22.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI4IAO,Mozilla/5.0 (Windows NT 5.0; en-US; rv:1.9.1.20) Gecko/2019-03-16 15:27:17 Firefox/8.0,73.30761421,Consectetur commodi totam nihil quasi quasi eos corporis. Maxime voluptas possimus sapiente nisi odio. Eum magni modi distinctio occaecati atque molestiae cum deserunt. Ullam aperiam debitis at assumenda rerum iure vel.,Low,Agent,500B00000045wScIAI,,2020-07-01T08:23:30.000Z,001B000000ZU95sIAD,18180,Public Website Chat Button,238.154.233.159,North Calvin,45,93,108,92,59,73,62,73,0,21,51.6,541,23,2020-05-27
