"Industry","Account_ID","Account_ID_formula","Product_Name","Region","Account_Name","Potential_Revenue","Propensity_to_Buy","Whitespace"
"Consulting","0014x000009abNXAAY","0015w00002DFO1kAAH","Fourier","WA","Homeland Company",18000,0.5,2
"Consulting","0014x000008aRG4AAM","0015w00002DFO1kAAH","Fourier","OR","Integrity Systems",18000,0.27,1
"Consulting","0014x000009abNHAAY","0015w00002DFO1kAAH","Fourier","AZ","Inventure, Inc.",18000,0.83,3
"Consulting","0014x000009abMkAAI","0015w00002DFO1kAAH","Fourier","NV","Meridian Partners",18000,0.43,3
"Consulting","0014x000009abNPAAY","0015w00002DFO1kAAH","Fourier","WY","Missoula & Sons Inc.",18000,0.11,1
"Consulting","0014x000009abNwAAI","0015w00002DFO1kAAH","Fourier","WA","Momentum Design",18000,0.2,1
"Consulting","0014x000009abO8AAI","0015w00002DFO1kAAH","Fourier","CA","NetAssist, Inc.",18000,0.38,2
"Consulting","0014x000009abMlAAI","0015w00002DFO1kAAH","Fourier","WA","Ohana, Inc.",18000,0.35,2
"Consulting","0014x000009abNZAAY","0015w00002DFO1kAAH","Fourier","NV","Open Source Inc.",18000,0.28,1
"Consulting","0014x000009abNbAAI","0015w00002DFO1kAAH","Fourier","CA","Optos Inc.",18000,0.65,1
"Consulting","0014x000009abO6AAI","0015w00002DFO1kAAH","Fourier","ID","Plasmosis, Inc.",18000,0.52,2
"Consulting","0014x000009abNiAAI","0015w00002DFO1kAAH","Fourier","CO","Roseburg Products",18000,0.23,3
"Consulting","0014x000009abO1AAI","0015w00002DFO1kAAH","Fourier","CA","Silodyne Company",18000,0.38,2
"Consulting","0014x000009abNMAAY","0015w00002DFO1kAAH","Fourier","CO","Southern Solutions",18000,0.74,2
"Consulting","0014x000009abMqAAI","0015w00002DFO1kAAH","Fourier","UT","Tech Labs",18000,0.28,2
"Consulting","0014x000009abNaAAI","0015w00002DFO1kAAH","Fourier","MT","Towson Inc.",18000,0.42,1
"Consulting","0014x000009abNfAAI","0015w00002DFO1kAAH","Fourier","ID","Tyconet",18000,0.67,2
"Consulting","0014x000009abNcAAI","0015w00002DFO1kAAH","Fourier","NV","UlyssesNet",18000,0.33,2
"Consulting","0014x000009abNJAAY","0015w00002DFO1kAAH","Fourier","WA","Universal Containers",18000,0.45,1
"Consulting","0014x000009abNNAAY","0015w00002DFO1kAAH","Fourier","CO","Valley Supply Inc.",18000,0.16,3
"Consulting","0014x000009abNxAAI","0015w00002DFO1kAAH","Fourier","NV","Wellspring, Inc.",18000,0.6,3
"Consulting","0014x000009abNYAAY","0015w00002DFO1kAAH","Fourier","WA","XPower",18000,0.56,1
"Consulting","0014x000009abNAAAY","0015w00002DFO1kAAH","Fourier","MT","Zenith Distributors",18000,0.57,3
"Consulting","0014x000008aRKSAA2","0015w00002DFO1kAAH","Gini","CO","24-7 Financial.com",22000,0.78,2
"Consulting","0014x000008aRJXAA2","0015w00002DFO1kAAH","Gini","MT","A Open Booking Agency",22000,0.6,1
"Consulting","0014x000009abO7AAI","0015w00002DFO1kAAH","Gini","CA","Accusage, Inc.",22000,0.39,3
"Consulting","0014x000009abMiAAI","0015w00002DFO1kAAH","Gini","OR","Acme Partners",22000,0.6,2
"Consulting","0014x000008aRMPAA2","0015w00002DFO1kAAH","Gini","OR","Activsupport",22000,0.7,1
"Consulting","0014x000008aRICAA2","0015w00002DFO1kAAH","Gini","NV","AdExchange.com",22000,0.88,3
"Consulting","0014x000009abMoAAI","0015w00002DFO1kAAH","Gini","UT","Advanced Communications",22000,0.83,2
"Consulting","0014x000009abNUAAY","0015w00002DFO1kAAH","Gini","OR","Allied Technologies",22000,0.22,1
"Consulting","0014x000009abNSAAY","0015w00002DFO1kAAH","Gini","NV","Anaco Limited",22000,0.26,1
"Consulting","0014x000009abNTAAY","0015w00002DFO1kAAH","Gini","WA","Associated Supply Co.",22000,0.83,2
"Consulting","0014x000008aRKSAA2","0015w00002DFO1kAAH","Gini","UT","Big Sky & Sons",22000,0.27,1
"Consulting","0014x000009abO5AAI","0015w00002DFO1kAAH","Gini","CA","Biospan, LLC.",22000,0.73,2
"Consulting","0014x000009abNDAAY","0015w00002DFO1kAAH","Gini","OR","Datanet, Inc.",22000,0.55,3
"Consulting","0014x000009abMmAAI","0015w00002DFO1kAAH","Gini","OR","Displaytech",22000,0.87,2
"Consulting","0014x000009abNeAAI","0015w00002DFO1kAAH","Gini","CA","Employnet",22000,0.25,2
"Consulting","0014x000009abNOAAY","0015w00002DFO1kAAH","Gini","NV","General Utilities",22000,0.5,3
"Consulting","0014x000009abNhAAI","0015w00002DFO1kAAH","Gini","UT","Goodman Imports",22000,0.39,2
"Consulting","0014x000009abNBAAY","0015w00002DFO1kAAH","Gini","CO","Green Fields Media",22000,0.15,1
"Consulting","0014x000009abNjAAI","0015w00002DFO1kAAH","Gini","CO","Gusto Manufacturing",22000,0.72,3
"Consulting","0014x000009abNkAAI","0015w00002DFO1kAAH","Gini","OR","Harmon Consulting",22000,0.34,1
"Consulting","0014x000009abNgAAI","0015w00002DFO1kAAH","Gini","CA","Haven Enterprises",22000,0.53,3
"Consulting","0014x000009abNXAAY","0015w00002DFO1kAAH","Gini","WA","Homeland Company",22000,0.51,1
"Consulting","0014x000008aRG4AAM","0015w00002DFO1kAAH","Gini","OR","Integrity Systems",22000,0.61,1
"Consulting","0014x000009abNHAAY","0015w00002DFO1kAAH","Gini","AZ","Inventure, Inc.",22000,0.71,3
"Consulting","0014x000009abMkAAI","0015w00002DFO1kAAH","Gini","NV","Meridian Partners",22000,0.53,2
"Consulting","0014x000009abNPAAY","0015w00002DFO1kAAH","Gini","WY","Missoula & Sons Inc.",22000,0.32,1
"Consulting","0014x000009abNwAAI","0015w00002DFO1kAAH","Gini","WA","Momentum Design",22000,0.16,3
"Consulting","0014x000009abO8AAI","0015w00002DFO1kAAH","Gini","CA","NetAssist, Inc.",22000,0.9,3
"Consulting","0014x000009abMlAAI","0015w00002DFO1kAAH","Gini","WA","Ohana, Inc.",22000,0.79,3
"Consulting","0014x000009abNZAAY","0015w00002DFO1kAAH","Gini","NV","Open Source Inc.",22000,0.75,1
"Consulting","0014x000009abNbAAI","0015w00002DFO1kAAH","Gini","CA","Optos Inc.",22000,0.17,2
"Consulting","0014x000009abO6AAI","0015w00002DFO1kAAH","Gini","ID","Plasmosis, Inc.",22000,0.45,3
"Consulting","0014x000009abNiAAI","0015w00002DFO1kAAH","Gini","CO","Roseburg Products",22000,0.48,2
"Consulting","0014x000009abO1AAI","0015w00002DFO1kAAH","Gini","CA","Silodyne Company",22000,0.71,2
"Consulting","0014x000009abNMAAY","0015w00002DFO1kAAH","Gini","CO","Southern Solutions",22000,0.3,2
"Consulting","0014x000009abMqAAI","0015w00002DFO1kAAH","Gini","UT","Tech Labs",22000,0.84,3
"Consulting","0014x000009abNaAAI","0015w00002DFO1kAAH","Gini","MT","Towson Inc.",22000,0.18,2
"Consulting","0014x000009abNfAAI","0015w00002DFO1kAAH","Gini","ID","Tyconet",22000,0.4,1
"Consulting","0014x000009abNcAAI","0015w00002DFO1kAAH","Gini","NV","UlyssesNet",22000,0.29,2
"Consulting","0014x000009abNJAAY","0015w00002DFO1kAAH","Gini","WA","Universal Containers",22000,0.16,1
"Consulting","0014x000009abNNAAY","0015w00002DFO1kAAH","Gini","CO","Valley Supply Inc.",22000,0.38,2
"Consulting","0014x000009abNxAAI","0015w00002DFO1kAAH","Gini","NV","Wellspring, Inc.",22000,0.86,1
"Consulting","0014x000009abNYAAY","0015w00002DFO1kAAH","Gini","WA","XPower",22000,0.82,2
"Consulting","0014x000009abNAAAY","0015w00002DFO1kAAH","Gini","MT","Zenith Distributors",22000,0.21,3
