"Account_ID","Closed","Product_Name","Account_Name","Amount","Product_Owned","Propensity_to_Buy"
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",75000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",24800,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",29065,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7750,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",17372,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",92024,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",200000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",190000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5963,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",15501,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",130000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",232,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",120000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4900,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",32000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40697,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",45500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",45500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",45500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",361445,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",116280,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",11973,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7505,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",77507,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",58139,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",45000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30807,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",55000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",195000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",174418,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",18601,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",1550,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30001,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15501,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",86560,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",120000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",191,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",36809,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",108510,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",70006,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13157,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",201519,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",34103,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",300000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",32662,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",34103,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",24840,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",58679,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",300000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",46504,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10851,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30674,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15501,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",15501,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",65789,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5502,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",411000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",31002,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",85889,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",37203,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15337,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7668,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",250000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",35000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",120000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",350000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",122699,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30750,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",101000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",23252,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",46511,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",32894,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",300000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",51322,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",97659,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1800,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20151,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12269,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",255357,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",62005,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",99000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1200,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4950,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",110000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",57271,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4212,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50004,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",750000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",392187,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",11627,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",542168,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",250000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",85889,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",750000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",6000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",10000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",387536,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",3000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",49342,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8779,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8087,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",45000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",209302,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",49342,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",35000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",110000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",32500,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",62005,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",70000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1926,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",637,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",307,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",461,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",357,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",71,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",149,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",47,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5632,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1166,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",125000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",18601,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",14000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1687,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",24548,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",120481,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20245,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1887,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",450000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",465044,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",345000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1015,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30134,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",60000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",4302,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",124011,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1085,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",5855,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",1864,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",11347,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",92024,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13157,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",5000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",3930,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30674,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",250000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",155014,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",21702,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",105000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",18000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",2240,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13157,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100759,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",177914,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",19736,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",232522,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",21686,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",7750,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",17865,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",99984,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12401,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",38000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",6000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",118827,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",3000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15200,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",9342,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",0,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",65000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",55000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",12400,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13360,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",11000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",670000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",80000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",3000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",28000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",974,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",150000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",8496,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",55000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20839,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",51000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",12000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",13091,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",25000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",400000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",42800,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",13091,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",200000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",40000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",75000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",100000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",250000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",20000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",50000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",64000,0,0
"0014x00001KSH3nAAH","FALSE","Do Not Include","Omega, Inc.",15000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",30000,0,0
"0014x00001KSH3nAAH","TRUE","Do Not Include","Omega, Inc.",9120,0,0
