"PostTags","LastModifiedDate","Case.Account.BillingState","InboundLinkCount","Classification","MediaType","Case.ClosedDate","SocialPersona.Bio","Shares","Status","IsDeleted","RecipientType","SocialPersona.Id","Case.LastModifiedDate","Handle","TopicProfileName","MediaProvider","Reply.Is_FirstReply","Id","Case.Contact.Name","Case.Owner.Name","KeywordGroupName","SocialPersona.Name","Case.Role.Name","Case.CreatedDate","SocialPersona.CreatedDate","SocialPersona.LastModifiedDate","Case.Origin","Case.RecordTypeId","LikesAndVotes","OwnerId","SocialPersona.IsDeleted","Case.Role.ParentRoleId","SocialPersona.TopicType","UniqueCommentors","Case.Priority","LikedBy","ParentId","Case.RecordTypeName","SourceTags","HarvestDate","PostUrl","SocialPersona.IsDefault","ViewCount","Sentiment","AnalyzerScore","TopicType","SocialPersona.IsVerified","Case.Account.Id","SocialPersona.AuthorLabels","Case.CaseNumber","ReplyToId","Case.Account.Industry","SocialPersona.AreWeFollowing","ThreadSize","Case.OwnerId","SocialPersona.Provider","Case.Type","Posted","PersonaId","Case.IsClosed","Case.Reason","SocialPersona.IsBlacklisted","Name","PostPriority","SocialPersona.Account.BillingCountry","Headline","Case.AccountId","ResponseContextExternalId","MessageType","Case.Account.Name","Case.IsEscalated","WhoId","Case.Status","SocialPersona.IsFollowingUs","LastViewedDate","IsOutbound","Recipient","SocialPersona.NumberOfFriends","Case.Owner.CallCenterId","Content","CreatedDate","CommentCount","Case.ContactId","SocialPersona.RealName","Case.Owner.Id","ReviewedStatus","Case.ValidToWithNow","SocialPersona.ProfileType","EngagementLevel","LastReferencedDate","SocialPersona.MediaProvider","Case.CurrentDate","Case.Id","Language","SocialPersona.ExternalPictureURL","SocialPersona.ProfileUrl","Has_Case_Created","Case.Contact.Id","AttachmentUrl","AttachmentType","SocialPersona.LastViewedDate","Provider","StatusMessage","AssignedTo","SpamRating","Case.Owner.UserRoleId","ExternalPostId","SocialPersona.SourceApp","Case.Owner.Type","SocialPersona.MediaType","SocialPersona.LastReferencedDate","Case.DurationCalculatedField","Reply.First_Response_Time","R6SourceId","ReviewScore","SocialPersona.R6SourceId","R6TopicId","SocialPersona.Following","ReviewScale","SocialPersona.InfluencerScore","SocialPersona.NumberOfTweets","SocialPersona.ListedCount","R6PostId","SocialPersona.Followers"
,"2019-06-17T14:00:23.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000Cs8FOAS","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-06-17T13:54:27.000Z","http://twitter.com/2573756864/statuses/861580038340300800","FALSE",,"Neutral",,"Managed","FALSE",,,"00001248",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T13:54:23.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,"861580032023592960","Reply",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@WalterClos @besttech_help Without that key we've got no access to command priority information.","2019-06-17T14:00:23.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861580038340300800","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,635640976656,12
,"2019-06-17T14:00:24.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000Cs8GOAS","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-06-17T13:54:29.000Z","http://twitter.com/2573756864/statuses/861580027074412544","FALSE",,"Negative",,"Managed","FALSE",,,"00001248",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T13:54:20.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,"861580021919612928","Reply",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@WalterClos @besttech_help I have to listen to your bullshit.","2019-06-17T14:00:24.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861580027074412544","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,635640987717,12
,"2019-06-17T14:00:24.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000Cs8HOAS","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T13:56:01.000Z","http://twitter.com/702865672557166592/statuses/861580437340028930","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T13:55:58.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861580432332214272","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help Both of his feet are firmly planted in the air.","2019-06-17T14:00:24.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861580437340028930","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635641454877,13
,"2019-06-17T14:00:24.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000Cs8IOAS","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-06-17T13:56:04.000Z","http://twitter.com/2573756864/statuses/861580452997599232","FALSE",,"Positive",,"Managed","FALSE",,,"00001248",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T13:56:02.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,"861580447679213568","Reply",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@WalterClos @besttech_help No.  At its present size it's holding enough acid to tear a hole in this ship as big as this room.","2019-06-17T14:00:24.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861580452997599232","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,635641469333,12
,"2019-06-17T14:00:24.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000Cs8JOAS","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-06-17T13:56:10.000Z","http://twitter.com/2573756864/statuses/861580464246714368","FALSE",,"Neutral",,"Managed","FALSE",,,"00001248",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T13:56:04.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,"861580459339390976","Reply",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@WalterClos @besttech_help I've checked on the supplies. For about a week we can stay out of hypersleep.","2019-06-17T14:00:24.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861580464246714368","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,635641515649,12
,"2019-06-17T14:05:28.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000Cs9hOAC","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:02:28.000Z","http://twitter.com/702865672557166592/statuses/861582065661292544","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000Cs9JOAS",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:02:26.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861582051966889984","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help Earth is 98% full...please delete anyone you can.","2019-06-17T14:05:28.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861582065661292544","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635643760029,13
,"2019-06-17T14:05:28.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000Cs9iOAC","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:02:58.000Z","http://twitter.com/702865672557166592/statuses/861582152407928832","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000Cs95OAC",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:02:47.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861582138977767425","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help Any sufficiently advanced bug will become a feature.","2019-06-17T14:05:28.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861582152407928832","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635643926693,13
,"2019-06-17T14:05:29.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000Cs9jOAC","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:03:21.000Z","http://twitter.com/702865672557166592/statuses/861582270041346048","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000Cs97OAC",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:03:15.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861582232191983617","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help If you have nothing to say, please only say it once!","2019-06-17T14:05:29.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861582270041346048","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635644059879,13
,"2019-06-17T14:05:29.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000Cs9kOAC","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:03:31.000Z","http://twitter.com/702865672557166592/statuses/861582301934780421","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000Cs9TOAS",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:03:22.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861582288030773249","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help To hell with criticism.  Praise is good enough for me.","2019-06-17T14:05:29.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861582301934780421","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635644114591,13
,"2019-06-17T14:11:07.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000CsAzOAK","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:05:44.000Z","http://twitter.com/702865672557166592/statuses/861582870200143873","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000CsAkOAK",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:05:38.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861582831406940160","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help A career is a job that takes about 20 more hours a week.","2019-06-17T14:11:07.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861582870200143873","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635644837768,13
,"2019-06-17T14:11:07.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000CsB0OAK","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:08:43.000Z","http://twitter.com/702865672557166592/statuses/861583585127616516","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000CsAuOAK",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:08:28.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861583559085240320","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help duck season, wabbit season, duck season, wabbit season..","2019-06-17T14:11:07.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861583585127616516","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635645891507,13
,"2019-06-17T14:21:57.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000CsCqOAK","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:16:43.000Z","http://twitter.com/702865672557166592/statuses/861585643570438145","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173","0STB0000000CsCcOAK",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:16:39.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861585613128179712","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help You are in a maze of UUCP connections, all alike.","2019-06-17T14:21:57.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861585643570438145","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635648582997,13
,"2019-06-17T14:21:57.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000CsCrOAK","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-06-17T14:17:14.000Z","http://twitter.com/702865672557166592/statuses/861585765389697027","FALSE",,"Negative",,"Managed","FALSE",,,"00001173","0STB0000000CsCdOAK",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T14:17:08.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,"861585734817468416","Reply",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@bK1dd0 @besttech_help If it's obvious, it's obviously wrong.","2019-06-17T14:21:57.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861585765389697027","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,635648744403,13
,"2019-06-17T15:11:28.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000HNrROAW","2019-06-05T15:35:53.000Z","cooltech_help","SCS 2363660184","TWITTER",,"0STB0000000CsDFOA0","Alti account 1","Gautam Vasudev",,"cooltech_help","CEO","2019-06-05T15:35:53.000Z","2019-06-05T15:35:53.000Z","2019-06-18T14:17:26.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002oQhWIAU","N/A",,"2019-06-17T15:10:04.000Z","http://twitter.com/3069720403/statuses/861599057403420672","FALSE",,"Neutral",,"Managed","FALSE",,,"00001249","0STB0000000CsDAOA0",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T15:09:57.000Z","0SPB0000000HNrROAW","false",,"FALSE","TWEET FROM: cooltech_help",,"USA",,,"861598756868894722","Reply",,"false","003B0000007tnqaIAA","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help the lord of the darkness","2019-06-17T15:11:28.000Z",,"003B0000007tnqaIAA","Alti account 1","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002oQhWIAU","English","http://pbs.twimg.com/profile_images/861605827190325248/N8EWsAcO_normal.jpg","http://twitter.com/cooltech_help","Yes","003B0000007tnqaIAA",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861599057403420672","SCS","User","Twitter",,36985850,,5271922138,0,5271922138,1068686,6,0,0,19,0,635666458433,6
,"2019-06-17T15:44:26.000Z",,,,"Private Data",,"The place for BestTech Help & Support. We staff our social account 24x7. Expect a response in 30 minutes or less.",,,"false","Person","0SPB0000000CZatOAG","2019-04-25T14:48:09.000Z","besttech_help","SCS 2363660184","Twitter Sent DM",,"0STB0000000CsDZOA0","BestTech Helpdesk","Gautam Vasudev",,"besttech_help","CEO","2019-04-25T14:48:09.000Z","2019-04-25T14:48:09.000Z","2019-06-28T12:04:34.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002atAIIAY","N/A",,"2019-06-17T15:41:39.000Z","http://twitter.com/2363660184/dm_s/861607022067888132","FALSE",,"Neutral",,"Managed","FALSE",,,"00001234",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-06-17T15:41:36.000Z","0SPB0000000CZatOAG","false",,"FALSE","DM from besttech_help to: cooltech_help",,"USA",,,"861607022067888132","Direct",,"false","003B0000007aY8PIAU","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","las de Iguazú","2019-06-17T15:44:26.000Z",,"003B0000007aY8PIAU","BestTech Helpdesk","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002atAIIAY","Spanish","http://pbs.twimg.com/profile_images/438905556137304064/b52HPrsh_normal.jpeg","http://twitter.com/besttech_help","Yes","003B0000007aY8PIAU",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","861607022067888132","SCS","User","Twitter",,40531114,,3452559048,0,3452559048,1068686,16,0,0,6442,3,635676719011,28
